#key	synopsis
Mega Man Soccer (USA)	Tous les personnages de Megaman se retrouvent sur des terrains de foot pour se défier au ballon. Megaman Soccer sur Super Nes propose des matches très rythmés par l'utilisation de pouvoirs spéciaux propres à chaque robot.
Mega Man X (USA)	À la fin de sa vie, le Dr Light réussit à créer le premier d'une série de robots qui vont révolutionner le monde. Capable de penser et de prendre des décisions, ce robot exclusif représente une menace réelle mais offre aussi de grandes possibilités. Appréhendant de révéler au monde sa création, le Dr Light décide de la sceller dans une capsule et de tester ses systèmes jusqu'à ce qu'ils soient totalement fiables. Le futur devra décider de son sort... Libéré de sa capsule par le Dr Cain, &quot;X&quot; naît dans le monde du futur, là où les révoltes des robots ne sont plus qu'un mauvais souvenir. Quand le Dr Cain tente de concrétiser les avant-projets du Dr Light en produisant une série de Réploïdes, l'expérience tourne au cauchemar. Maintenant, le monde est au bord de la destruction. Un nouveau Mega Man doit surgir pour affronter Sigma et ses troupes avant que l'espèce humaine disparaisse de la planète!
Mega Man X2 (USA)	X est de retour... Mais cette fois il est encore plus rapide et plus dangereux. Dr. Light donne à Mega Man des capacités nouvelles incroyables qui sont cachées dans des capsules enterrées profondément sous la surface de la terre. C'est avec elles qu'il faut vaincre 21 X-hunter pour rendre la paix à la Terre.
Mega Man X3 (USA)	Après la défaite des Mavericks dans les épisodes précédents, les robots vivent en paix avec les humains. Mais les Mavericks d'origine reviennent à la charge et menacent l'équilibre. Mega Man et Zero sont rappelés sur le devant de la scène pour contrer la nouvelle attaque. Mega Man X3 sur Super Nes propose 8 niveaux d'action plates-formes qui conduisent tous vers un boss différent à affronter.
Mega-lo-Mania (Europe) (En,Fr,De)	Une nouvelle planète vient de naître et il ne lui manque plus qu'un dirigeant. Serait-ce vous ? Êtes-vous prêt à relever le défi face à trois adversaires redoutables qui ne cherchent qu'à causer votre perte ? Pour prendre le contrôle de la planète, vous devrez commencer à l'aube des temps et vous battre jusqu'au présent, voire jusqu'à l'avenir. Vous devrez prendre en charge une race fragile d'hommes des cavernes et la guider à travers les âges, en développant ses compétences technologiques jusqu'à ce qu'elle soit prête à livrer la « Mère de toutes les batailles » : le conflit final qui aura lieu à la fin des temps !
Melfand Stories (Japan)	Melfand Stories est un beat-them-all sur un seul plan se jouant à 2 simultanément. 4 persos ayant chacun une arme différente et plus ou moins complémentaires sont sélectionnables. Notez que la petite magicienne est la seule de la troupe à lancer des projectiles, les autres se battant à l'arme blanche. On progresse dans un monde d'heroic fantasy en affrontant des monstres ressemblant à des cochons sur 2 pattes, des aigles, des squelettes, des zombies ... le tout dans des niveaux aux décors variés se concluant par un boss.
Metal Combat - Falcon's Revenge (USA)	Metal Combat : Falcon's Revenge est la suite de Battle Clash. Le héros du précédent épisode remonte dans son robot appelé Falcon pour affronter une nouvelle fois le Chef de Battle Game. Le joueur ne dirige que le pointeur du fusil du Falcon à l'aide du Super Scope, le bazooka officiel de la console, qui est obligatoire pour pouvoir jouer. Les tirs, qui doivent être gérés avec une jauge, peuvent être accompagnés de bombes et autres canons dans certains niveaux.
Metal Marines (USA)	Metal Marines est un jeu de guerre futuriste. Le Monde est sous l'emprise de Zorgeuf et de ce qu'il a appelé l'Empire de la Terre. Vous devrez construire et gérer des bases militaires pour aller affronter les forces de Zorgeuf disséminées sur des petites îles à travers le Monde. Il est possible de construire des bâtiments pour la défense contre les missiles adverses et des usines pour développer des Metal Marines, des robots géants que vous enverrez au combat.
Metal Max 2 (Japan)	Il s'agit d'une suite de Metal Max. Le jeu se déroule dans un univers futuriste. Une organisation maléfique connue sous le nom des « Grapplers » sème la terreur à travers le monde, détruisant des villes entières dès qu'elle détecte le moindre signe de résistance. Les anciens de Mado City ont fait appel à quatre chasseurs de monstres réputés pour défendre la ville contre les Grapplers. L'une des chasseuses, Maria, est venue accompagnée d'un ami : cet ami, c'est vous, le héros du jeu. Mais même les chasseurs ne peuvent résister à l'assaut des Grapplers. Leur chef, Ted Broiler, une machine géante, tue Maria. Vous vous retrouvez seul et décidez de combattre les Grapplers et de devenir vous-même chasseur.
Metal Max Returns (Japan)	Le héros du jeu est un jeune garçon qui, plutôt que de suivre les traces de son père et devenir mécanicien dans une petite ville au milieu du désert, décide de devenir chasseur de prime et de traquer les monstres pour de l'argent. Même si, comme dans tout RPG, on se balade dans des villes ou il est possible de discuter avec de nombreux personnages pour en apprendre plus sur le monde et déclencher des événements, la narration ne sera jamais très développée dans ce jeu. Celà est du au fait que ce dernier est non-linéaire et très ouvert, et ce dès le tout début.
Metal Morph (USA)	En l'an 2214, la Terre rentre en contact avec une autre dimension. Les dirigeants décident ainsi d'y envoyer Metal Morph, une créature faite de métal puisque c'est la seule qui pourrait survivre au voyage. Les habitants de la Terre ont construit l'Hypergate, une porte reliant les deux galaxies, mais à leur approche ils tombent dans une embuscade tendue par les aliens qui enlèvent Metal Morph et le conduisent dans un laboratoire de l'autre côté de l'Hypergate. Metal Morph parvint à s'échapper et entreprend alors de saboter les installations alien.
Metal Slader Glory - Director's Cut (Japan) (NP)	Metal Slader Glory est un jeu d'aventure graphique dans lequel le joueur interagit avec l'environnement du protagoniste via des commandes basées sur un menu. Le joueur doit explorer toutes les options possibles afin que de nouveaux choix apparaissent. Cependant, si le joueur fait un mauvais choix, le jeu se termine et le joueur doit recommencer à partir de l'endroit où il s'est arrêté. Le joueur peut quitter le jeu à tout moment et continuer plus tard grâce à une fonctionnalité de mot de passe. Ce jeu a également été la dernière sortie officielle sur Super Famicom par Nintendo. La version Super Famicom offre des graphismes et un son améliorés par rapport à la version originale sur Family Computer, y compris des graphismes redessinés par Yoshimiru Hoshi lui-même, des scènes supplémentaires qui avaient été exclues de la version originale sur Family Computer en raison du manque d'espace sur la cartouche, une musique de fond différente et de nouvelles illustrations ajoutées à la fin du jeu.
Metal Warriors (USA)	Metal Warriors est un jeu de plates-formes développé par Lucas Arts et édité par Konami sur Super Nintendo. Alors qu'en 2102 le gouvernement uni de la Terre est attaqué par l'axe de l'ombre, les hommes décident de s'équiper d'armures intelligentes et mécaniques pour défendre la Terre ! Le jeu propose un mode multijoueur.
Michael Andretti's Indy Car Challenge (USA)	Michael Andretti's Indy Car Challenge est un jeu de Formule 1. Avant chaque course, il est possible de modifier quelques paramètres très simples sur son véhicule pour le rendre plus efficace en accélération, vitesse de pointe ou maniabilité. Il est possible de jouer à 2 en écran splitté, mais seulement le temps d'une course, pas sur tout un championnat.
Michael Jordan - Chaos in the Windy City (USA)	Dans Michael Jordan : Chaos in the Wind City, vous incarnez l'un des plus grands basketteurs de tous les temps. Cependant Michael Jordan ne va pas montrer ses talents sur un parquet mais dans une aventure extraordinaire. Alors qu'il s'apprêtait à disputer une rencontre de All-Stars, ses coéquipiers disparaissent. Il parcourt les sous-sols de la ville à leur recherche avec un ballon pour se défendre contre les ennemis. Son ballon peut se transformer en boule de feu, en missile et autres.
Mick & Mack as the Global Gladiators (USA) (Proto) [b]	Mick et Mack sont les Global Gladiators dans ce jeu de plates-formes. Armés de fusils à Ketchup, ils doivent éliminer les monstres dans les niveaux qu'ils traversent, tout en collectant un maximum de logos McDonald's pour pouvoir passer à la zone suivante, le tout en un temps imparti.
Mickey Mania - The Timeless Adventures of Mickey Mouse (USA)	Mickey Mania (aussi appelé Mickey Mania : The Timeless Adventures of Mickey Mouse) sur Super Nintendo est un jeu de plates-formes. Le joueur incarne Mickey Mouse dans sept niveaux inspirés des dessins animés les plus célèbres de son histoire.
Mickey no Tokyo Disneyland Daibouken (Japan)	Mickey no Tokyo Disneyland Daiboken est un jeu de plate-forme 2D ou il faut sauter et avancer vers la sortie, le jeu se distingue avec son système de progression basé sur l'utilisation de 2 ballons qu'on remplit en laissant appuyé Y ou X. Le premier est rempli d'eau : on peut le lancer vers des ennemis devant sois ou en dessous de sois, l'utiliser pour éteindre des flammes, ou le poser à terre pour franchir des obstacles dans certains niveaux. Le second est rempli d'air : on peut le lancer vers des ennemis au dessus de sois, et s'accrocher à lui pour s'envoler tout doucement. Et si on laisse sortir l'air brutalement, on se déplace à toute vitesse dans la direction voulue jusqu'à ce que tout l'air ait quitté le ballon.
Mickey to Donald - Magical Adventure 3 (Japan)	Disney's Magical Quest 3 starring Mickey & Donald sur Super NES est un jeu de plates-formes mettant en scène les deux célèbres personnages de Disney. Incarnez l'acolyte de votre choix, et partez secourir les neveux de Donald : Riri, Fifi et Loulou, kidnappés par le diabolique roi Pat.
Mickey's Playtown Adventure - A Day of Discovery! (USA) (Proto)	Ce jeu n'a jamais été édité puisqu'il est resté à l'état de prototype. En tout état de cause, il s'adresse aux enfants de 3 à 8 ans. De fait, on ne peut pas vraiment perdre puisque notre jeune joueur devra simplement réaliser une série d'actions de la vie quotidienne comme s'habiller, préparer le petit déjeuner, arroser les plantes, donner à manger à Pluto, réparer la tuyauterie, etc. On peut interagir avec de nombreux éléments du décor, même si la finalité de telle ou telle action n'est que de faire rire (les tartines grillées qui se font la malle, Mickey qui se fait arroser, etc.).
Mickey's Ultimate Challenge (USA)	Mickey s'est endormi en lisant un livre de conte de fées. Il se réveille dans le Royaume de Beanwick, victime d'incessants tremblements de terre. Dans sa grande gentillesse qui lui est propre, la souris offre ses services pour percer le mystère. Mickey's Ultimate Challenge sur Super Nintendo se présente comme un jeu à énigmes où Mickey rencontre des personnages du royaume qui ont tous un petit problème à régler. Un fois le service rendu, ceux-ci vous guideront dans votre quête.
